Country,Year,Ratio,Continent
High-income countries,1985,35.94598007,
High-income countries,1986,36.53440094,
High-income countries,1987,37.52138901,
High-income countries,1988,38.67647171,
High-income countries,1989,39.95518875,
High-income countries,1990,41.66125107,
High-income countries,1991,43.14714813,
High-income countries,1992,45.31195831,
High-income countries,1993,48.09294128,
High-income countries,1994,50.32857895,
High-income countries,1995,51.90113068,
High-income countries,1996,53.47071838,
High-income countries,1997,54.43212128,
High-income countries,1998,53.66162109,
High-income countries,1999,55.77544022,
High-income countries,2000,55.98945999,
High-income countries,2001,57.68326187,
High-income countries,2002,61.91918945,
High-income countries,2003,63.68725967,
High-income countries,2004,64.71244812,
High-income countries,2005,65.73578644,
High-income countries,2006,66.31182861,
High-income countries,2007,67.03988647,
High-income countries,2008,68.1417923,
High-income countries,2009,69.97129059,
High-income countries,2010,72.97530365,
High-income countries,2011,74.8225174,
High-income countries,2012,75.06752777,
High-income countries,2013,73.79049683,
High-income countries,2014,73.66329193,
High-income countries,2015,73.74691772,
Honduras,1974,3.603509903,North America
Honduras,1975,3.996400118,North America
Honduras,1976,5.035099983,North America
Honduras,1977,6.354129791,North America
Honduras,1978,7.088270187,North America
Honduras,1980,7.309279919,North America
Honduras,1981,8.397669792,North America
Honduras,1982,8.812239647,North America
Honduras,1983,8.81385994,North America
Honduras,1984,8.831760406,North America
Honduras,1985,8.715310097,North America
Honduras,1987,8.33728981,North America
Honduras,1988,9.294389725,North America
Honduras,1989,9.276200294,North America
Honduras,1990,8.908670425,North America
Honduras,1991,8.990010262,North America
Honduras,1992,9.37635994,North America
Honduras,1993,9.205539703,North America
Honduras,1994,10.1846199,North America
Honduras,1995,10.13580036,North America
Honduras,1996,10.86079979,North America
Honduras,1997,11.70143986,North America
Honduras,1998,13.53582001,North America
Honduras,1999,13.31056976,North America
Honduras,2000,13.81764984,North America
Honduras,2003,17.00469971,North America
Honduras,2004,17.05581093,North America
Honduras,2008,18.79223061,North America
Honduras,2010,20.65419006,North America
Honduras,2012,20.49556923,North America
Honduras,2013,21.20455933,North America
Honduras,2014,21.18413925,North America
Honduras,2015,22.05937004,North America
Hong Kong,1971,6.835969925,Asia
Hong Kong,1972,7.241020203,Asia
Hong Kong,1973,7.659870148,Asia
Hong Kong,1974,8.347350121,Asia
Hong Kong,1975,8.885860443,Asia
Hong Kong,1976,9.749710083,Asia
Hong Kong,1977,9.038200378,Asia
Hong Kong,1979,9.247830391,Asia
Hong Kong,1980,9.283510208,Asia
Hong Kong,1982,9.95359993,Asia
Hong Kong,1983,11.28400993,Asia
Hong Kong,1984,12.15120983,Asia
Hong Kong,1992,18.35456085,Asia
Hong Kong,1993,19.36276054,Asia
Hong Kong,1994,21.50551033,Asia
Hong Kong,2003,31.31263924,Asia
Hong Kong,2004,31.32427025,Asia
Hong Kong,2005,32.30270004,Asia
Hong Kong,2006,33.20819092,Asia
Hong Kong,2007,41.4968605,Asia
Hong Kong,2008,54.39400101,Asia
Hong Kong,2009,55.43484879,Asia
Hong Kong,2010,58.48680878,Asia
Hong Kong,2011,60.54973984,Asia
Hong Kong,2012,60.58628845,Asia
Hong Kong,2013,67.27591705,Asia
Hong Kong,2014,68.7787323,Asia
Hong Kong,2015,68.47545624,Asia
Hungary,1971,10.02169037,Europe
Hungary,1972,10.2989502,Europe
Hungary,1973,10.36007023,Europe
Hungary,1974,10.81305981,Europe
Hungary,1975,11.22976971,Europe
Hungary,1976,11.71531963,Europe
Hungary,1977,12.22626019,Europe
Hungary,1978,12.39089966,Europe
Hungary,1979,12.57707024,Europe
Hungary,1980,12.85186958,Europe
Hungary,1981,13.21969986,Europe
Hungary,1982,14.26550961,Europe
Hungary,1983,14.88364029,Europe
Hungary,1984,15.54358006,Europe
Hungary,1985,16.04810905,Europe
Hungary,1986,16.10758018,Europe
Hungary,1987,15.67918968,Europe
Hungary,1988,15.28649998,Europe
Hungary,1989,14.83152962,Europe
Hungary,1990,14.68564034,Europe
Hungary,1991,14.52085972,Europe
Hungary,1992,14.92063999,Europe
Hungary,1993,16.08620071,Europe
Hungary,1994,19.35170937,Europe
Hungary,1995,22.18433952,Europe
Hungary,1996,24.61347961,Europe
Hungary,1997,26.25248909,Europe
Hungary,1998,30.10096931,Europe
Hungary,1999,32.49789047,Europe
Hungary,2000,35.93188095,Europe
Hungary,2001,39.6877594,Europe
Hungary,2002,44.56143951,Europe
Hungary,2003,52.28739929,Europe
Hungary,2004,60.15528107,Europe
Hungary,2005,65.10653687,Europe
Hungary,2006,67.61630249,Europe
Hungary,2007,67.34326172,Europe
Hungary,2008,64.46910095,Europe
Hungary,2009,61.70100021,Europe
Hungary,2010,60.36822128,Europe
Hungary,2011,59.50613022,Europe
Hungary,2012,59.79730988,Europe
Hungary,2013,57.01671982,Europe
Hungary,2014,53.19281006,Europe
Hungary,2015,50.86220169,Europe
Iceland,1971,9.913990021,Europe
Iceland,1972,11.06492996,Europe
Iceland,1973,12.38121033,Europe
Iceland,1974,12.95189953,Europe
Iceland,1975,14.04376984,Europe
Iceland,1976,15.10758018,Europe
Iceland,1977,15.47138023,Europe
Iceland,1978,15.97513962,Europe
Iceland,1980,19.70554924,Europe
Iceland,1981,20.40217972,Europe
Iceland,1982,21.24523926,Europe
Iceland,1983,22.95565987,Europe
Iceland,1984,23.51454926,Europe
Iceland,1985,20.89934921,Europe
Iceland,1986,21.32345963,Europe
Iceland,1987,21.58485985,Europe
Iceland,1988,21.7741909,Europe
Iceland,1989,23.40426064,Europe
Iceland,1990,25.59647942,Europe
Iceland,1991,24.92248917,Europe
Iceland,1992,29.60880089,Europe
Iceland,1993,27.34284973,Europe
Iceland,1994,34.00616837,Europe
Iceland,1995,35.49457169,Europe
Iceland,1996,35.87763977,Europe
Iceland,1997,37.7596283,Europe
Iceland,1998,38.50175858,Europe
Iceland,1999,40.02460098,Europe
Iceland,2000,45.48106003,Europe
Iceland,2001,47.63999176,Europe
Iceland,2002,54.05001831,Europe
Iceland,2003,62.17449951,Europe
Iceland,2004,68.41223907,Europe
Iceland,2005,70.37673187,Europe
Iceland,2006,72.66465759,Europe
Iceland,2007,71.72129059,Europe
Iceland,2008,74.10327911,Europe
Iceland,2009,74.32348633,Europe
Iceland,2010,78.35315704,Europe
Iceland,2011,80.94235992,Europe
Iceland,2012,82.22757721,Europe
Iceland,2013,81.26036835,Europe
India,1971,4.951029778,Asia
India,1973,5.024750233,Asia
India,1976,5.009679794,Asia
India,1977,4.868989944,Asia
India,1978,5.019159794,Asia
India,1979,4.989820004,Asia
India,1980,4.992060184,Asia
India,1981,5.275249958,Asia
India,1982,4.964710236,Asia
India,1983,5.579840183,Asia
